Vnum	LocaleName
10948	Talism?n rayo+198
10949	Talism?n rayo+199
10950	Talism?n rayo+200
70303	Hydra ring
50569	Earthquake manual
50570	Lightning star manual
50571	Thunder Strike manual
50572	Infernal punch manual
50573	Lethal wave manual
50574	Meteor manual
50575	Ethereal shield manual
50576	Claw blow manual
72731	Green potion
72732	Purple potion
79050	Zin Water
79051	Critical Strike
79052	Piercing Strike
79053	Life of the Dragon God
79054	Attack of the dragon god
79055	Intelligence of the dragon god
79056	Defense of the Dragon God
79057	Red Dew
79058	Orange Dew
79059	Yellow Dew
79060	Green Dew
79061	Blue Dew
79062	White Dew
39067	Fragments box
39068	Framen box. adorned
39069	Framen box. Bright
39070	Grey Powershard
39071	White Powershard
39072	Green Powershard
39073	Yellow Powershard
39074	Blue Powershard
39075	Purple Powershard
39076	Red Powershard
39077	Rainbow Powershard
39078	Lucent Grey Powershard
39079	Lucent Green Powershard
39080	Lucent Yellow Powershard
39081	Holy Powershard (120)
72064	Small Additive
72065	Medium Additive
72066	Large Additive
72067	Power Additive
72068	Heavenly Additive
72346	Orison
72351	Small Orison
53316	Swallowed Danger
53317	Toxic disturbator
53319	Phoenix of Salvation
53320	Snowy
53321	Nevada
53322	Mininevado
25150	BattlePass (January)
25151	BattlePass (February)
25152	BattlePass
25153	BattlePass (April)
25154	BattlePass (May)
25155	BattlePass (June)
25156	BattlePass (July)
25157	BattlePass (August)
25158	BattlePass (September)
25159	BattlePass (October)
25160	BattlePass (November)
25161	BattlePass (December)
25162	BattlePass Cleaner
115000	Mythic Dragon Diamond C1
115100	Mythic Dragon Diamond C2
115200	Mythic Dragon Diamond C3
115300	Mythic Dragon Diamond C4
115400	Mythic Dragon Diamond C5
125000	Mythic Dragon Ruby C1
125100	Mythic Dragon Ruby C2
125200	Mythic Dragon Ruby C3
125300	Mythic Dragon Ruby C4
125400	Mythic Dragon Ruby C5
135000	Mythic Dragon Jade C1
135100	Mythic Dragon Jade C2
135200	Mythic Dragon Jade C3
135300	Mythic Dragon Jade C4
135400	Mythic Dragon Jade C5
145000	Mythic Dragon Sapphir C1
145100	Mythic Dragon Sapphir C2
145200	Mythic Dragon Sapphir C3
145300	Mythic Dragon Sapphir C4
145400	Mythic Dragon Sapphir C5
155000	Mythic Dragon Garnet C1
155100	Mythic Dragon Garnet C2
155200	Mythic Dragon Garnet C3
155300	Mythic Dragon Garnet C4
155400	Mythic Dragon Garnet C5
165000	Mythic Dragon Onyx C1
165100	Mythic Dragon Onyx C2
165200	Mythic Dragon Onyx C3
165300	Mythic Dragon Onyx C4
165400	Mythic Dragon Onyx C5
6511	Ship Wood
6512	Ship Sail
6513	Ship Helm
54705	Cofre de Hidra
54706	Lv 65 Weapon box
54707	Lv 70 Weapon box
54708	Cofre de armas Nv 75
54709	Armor box
54710	Cofre de equipo (48-70)
54711	Accessories box
54712	Premium package
54713	Biologist package
54714	Biologist package+
54715	Bonus Changer Pack (S)
54716	Bonus Changer Pack (M)
54717	Bonus Changer Pack (XL)
31104	Emerald Shard
31105	Turmaline Shard
31106	Sapphire Shard
31107	Emerald Crystal
31108	Turmaline Crystal
31109	Sapphire Crystal
31110	Fragmento de perla blanca
31111	Fragmento de perla azul
31112	Fragmento de perla roja
31113	Ruby Shard
31114	Ruby Crystal
31115	Crystal with poison
31116	Finger bones
31117	Dragon's claw
31118	Nemere fang
31119	Arrador plates
31120	Dark orb
31121	Piece of ice
31122	Sapphire crystal
31123	Ruby crystal
25163	Mummified head
25164	Spider key
25165	Spiral key
25166	Mummified head+
25167	Razador ticket
25168	Nemere ticket
25169	Hydra amulet
77900	Cofre de elixires (Bajo)
77901	Cofre de elixires (Medio)
77902	Cofre de elixires (Alto)
77903	Cofre de elixires (Muy alto)
77904	Reading chest
77905	Promoter Package
77906	Buffi Chest
77907	Bracelet Chest
77908	Necklace Chest
77909	Ring Chest
77910	Reinforcement chest
77911	Reinforcement chest
77912	Reinforcement chest
77913	PVM Package (L)
77914	PVM Package (S)
77915	Buffi Package
77916	Battle Royal chest
77917	Mission Book Chest
77918	Bronze Chest
77919	Silver Chest
77920	Gold Chest
77921	Bronze Key
77922	Silver Key
77923	Gold Key
77924	Arcana Chest
77925	Moonlight Box Piece
20050	Skin Voucher (January)
20051	Skin Voucher (February)
20052	Skin Voucher (March)
20053	Skin Voucher (April)
20054	Skin Voucher (May)
20055	Skin Voucher (June)
20056	Skin Voucher (July)
20057	Skin Voucher (August)
20058	Skin Voucher (Sept.)
20059	Skin Voucher (October)
20060	Skin Voucher (Nov.)
20061	Skin Voucher (Dec.)
53996	Enchanted item (Talisman)
53997	Coercing Item (Talisman)
53998	Simple cleaner
53999	Advanced cleaner
54001	Costume Reinforcement
54002	Costume Reinforcement
54003	Costume Reinforcement
54004	Costume Reinforcement
54005	Costume Reinforcement
54006	Costume Reinforcement
54007	Costume Reinforcement
54008	Costume Reinforcement
54009	Costume Reinforcement
54010	Costume Reinforcement
54011	Costume Reinforcement
54012	Costume Reinforcement
54013	Costume Reinforcement
54014	Costume Reinforcement
54015	Costume Reinforcement
54016	Costume Reinforcement
54017	Costume Reinforcement
54018	Costume Reinforcement
54019	Costume Reinforcement
54020	Costume Reinforcement
54021	Costume Reinforcement
54022	Costume Reinforcement
54023	Costume Reinforcement
54024	Costume Reinforcement
54025	Costume Reinforcement
54026	Costume Reinforcement
54027	Costume Reinforcement
54028	Hair Reinforcement
54029	Hair Reinforcement
54030	Hair Reinforcement
54031	Hair Reinforcement
54032	Hair Reinforcement
54033	Hair Reinforcement
54034	Hair Reinforcement
54035	Hair Reinforcement
54036	Hair Reinforcement
54037	Hair Reinforcement
54038	Hair Reinforcement
54039	Hair Reinforcement
54040	Hair Reinforcement
54041	Hair Reinforcement
54042	Hair Reinforcement
54043	Hair Reinforcement
54044	Hair Reinforcement
54045	Hair Reinforcement
54046	Hair Reinforcement
54047	Hair Reinforcement
54048	Hair Reinforcement
54049	Hair Reinforcement
54050	Hair Reinforcement
54051	Hair Reinforcement
54052	Hair Reinforcement
54053	Hair Reinforcement
54054	Hair Reinforcement
54055	Hair Reinforcement
54056	Hair Reinforcement
54057	Hair Reinforcement
54058	Hair Reinforcement
54059	Hair Reinforcement
54060	Hair Reinforcement
54061	Hair Reinforcement
54062	Hair Reinforcement
54063	Hair Reinforcement
54064	Hair Reinforcement
54065	Hair Reinforcement
54066	Hair Reinforcement
54067	Hair Reinforcement
54068	Hair Reinforcement
54069	Hair Reinforcement
54070	Hair Reinforcement
54071	Hair Reinforcement
54072	Hair Reinforcement
54073	Hair Reinforcement
54074	Hair Reinforcement
54075	Hair Reinforcement
54076	Hair Reinforcement
54077	Hair Reinforcement
54078	Hair Reinforcement
54079	Skin Reinforcement
54080	Skin Reinforcement
54081	Skin Reinforcement
54082	Skin Reinforcement
54083	Skin Reinforcement
54084	Skin Reinforcement
54085	Skin Reinforcement
54086	Skin Reinforcement
54087	Skin Reinforcement
54088	Skin Reinforcement
54089	Skin Reinforcement
54090	Skin Reinforcement
54091	Skin Reinforcement
54092	Skin Reinforcement
54093	Skin Reinforcement
54094	Skin Reinforcement
54095	Skin Reinforcement
54096	Skin Reinforcement
54097	Skin Reinforcement
54098	Skin Reinforcement
54099	Skin Reinforcement
54100	Skin Reinforcement
54101	Skin Reinforcement
54102	Skin Reinforcement
54103	Skin Reinforcement
54104	Skin Reinforcement
54105	Skin Reinforcement
54106	Skin Reinforcement
54107	Skin Reinforcement
54108	Skin Reinforcement
54109	Skin Reinforcement
54110	Skin Reinforcement
54111	Skin Reinforcement
54112	Skin Reinforcement
54113	Skin Reinforcement
54114	Skin Reinforcement
54115	Skin Reinforcement
54116	Skin Reinforcement
54117	Skin Reinforcement
54118	Skin Reinforcement
54119	Skin Reinforcement
54120	Skin Reinforcement
54121	Skin Reinforcement
54122	Skin Reinforcement
54123	Skin Reinforcement
54124	Mount Skin Reinf.
54125	Mount Skin Reinf.
54126	Mount Skin Reinf.
54127	Mount Skin Reinf.
54128	Mount Skin Reinf.
54129	Mount Skin Reinf.
54130	Mount Skin Reinf.
54131	Mount Skin Reinf.
54132	Mount Skin Reinf.
54133	Mount Skin Reinf.
54134	Mount Skin Reinf.
54135	Mount Skin Reinf.
54136	Mount Skin Reinf.
54137	Mount Skin Reinf.
54138	Mount Skin Reinf.
54139	Mount Skin Reinf.
54140	Mount Skin Reinf.
54141	Mount Skin Reinf.
54142	Mount Skin Reinf.
54143	Mount Skin Reinf.
54144	Mount Skin Reinf.
54145	Mount Skin Reinf.
54146	Mount Skin Reinf.
54147	Mount Skin Reinf.
54148	Mount Skin Reinf.
54149	Mount Skin Reinf.
54150	Mount Skin Reinf.
54151	Mount Skin Reinf.
54152	Mount Skin Reinf.
54153	Mount Skin Reinf.
54154	Mount Skin Reinf.
54155	Mount Skin Reinf.
54156	Mount Skin Reinf.
54157	Mount Skin Reinf.
54158	Mount Skin Reinf.
54159	Mount Skin Reinf.
54160	Mount Skin Reinf.
54161	Mount Skin Reinf.
54162	Mount Skin Reinf.
54163	Mount Skin Reinf.
54164	Mount Skin Reinf.
54165	Mount Skin Reinf.
54166	Mount Skin Reinf.
54167	Mount Skin Reinf.
54168	Mount Skin Reinf.
54169	Mount Skin Reinf.
54170	Mount Skin Reinf.
54171	Mount Skin Reinf.
54172	Mount Skin Reinf.
54173	Mount Skin Reinf.
54174	Mount Skin Reinf.
54175	Sash skin Reinf.
54176	Sash skin Reinf.
54177	Sash skin Reinf.
54178	Sash skin Reinf.
54179	Sash skin Reinf.
54180	Sash skin Reinf.
54181	Sash skin Reinf.
54182	Sash skin Reinf.
54183	Sash skin Reinf.
54184	Sash skin Reinf.
54185	Sash skin Reinf.
54186	Sash skin Reinf.
54187	Sash skin Reinf.
54188	Sash skin Reinf.
54189	Sash skin Reinf.
54190	Sash skin Reinf.
54191	Sash skin Reinf.
54192	Sash skin Reinf.
54193	Sash skin Reinf.
54194	Sash skin Reinf.
54195	Sash skin Reinf.
54196	Sash skin Reinf.
54197	Sash skin Reinf.
54198	Sash skin Reinf.
54199	Sash skin Reinf.
54200	Sash skin Reinf.
54201	Sash skin Reinf.
54202	Sash skin Reinf.
54203	Sash skin Reinf.
54204	Sash skin Reinf.
54205	Sash skin Reinf.
54206	Sash skin Reinf.
54207	Sash skin Reinf.
54208	Sash skin Reinf.
54209	Sash skin Reinf.
54210	Sash skin Reinf.
54211	Sash skin Reinf.
54212	Sash skin Reinf.
54213	Sash skin Reinf.
54214	Sash skin Reinf.
54215	Sash skin Reinf.
54216	Sash skin Reinf.
54217	Sash skin Reinf.
54218	Sash skin Reinf.
54219	Sash skin Reinf.
54220	Effect Reinforcement
54221	Effect Reinforcement
54222	Effect Reinforcement
54223	Effect Reinforcement
54224	Effect Reinforcement
54225	Effect Reinforcement
54226	Effect Reinforcement
54227	Effect Reinforcement
54228	Effect Reinforcement
54229	Effect Reinforcement
54230	Effect Reinforcement
54231	Effect Reinforcement
54232	Effect Reinforcement
54233	Effect Reinforcement
54234	Effect Reinforcement
54235	Effect Reinforcement
54236	Effect Reinforcement
54237	Effect Reinforcement
54238	Effect Reinforcement
54239	Effect Reinforcement
54240	Effect Reinforcement
54241	Effect Reinforcement
54242	Effect Reinforcement
54243	Effect Reinforcement
54244	Effect Reinforcement
54245	Effect Reinforcement
54246	Effect Reinforcement
54247	Effect Reinforcement
54248	Effect Reinforcement
54249	Effect Reinforcement
54250	Effect Reinforcement
54251	Effect Reinforcement
54252	Effect Reinforcement
54253	Effect Reinforcement
54254	Effect Reinforcement
54255	Effect Reinforcement
54256	Effect Reinforcement
54257	Effect Reinforcement
54258	Effect Reinforcement
54259	Effect Reinforcement
54260	Effect Reinforcement
54261	Effect Reinforcement
54262	Effect Reinforcement
54263	Effect Reinforcement
54264	Effect Reinforcement
54265	Effect Reinforcement
54266	Effect Reinforcement
54267	Effect Reinforcement
300000	Diente de orco
300001	Libro de maldiciones
300002	Recuerdo del demonio
300003	Iceberg
300004	Rama de zelkova
300005	Panel Tungy
300006	Rama roja de árbol
300007	Notas del líder
300008	Joya de la envidia
300009	Joya de sabiduría
300010	Pluma de fénix
300011	Monóculo rojo
300012	Recetas antiguas
71301	Gloves enchanter
71302	Gloves enchant changer
71303	Blessing Ball. Talisman
55610	Multi-premium (+2 player)
31124	Crimson Ore
34090	Egyptian Costume (M)
34091	Egyptian Costume (F)
34092	Armour of Anubis (M)
34093	Armour of Anubis (F)
45500	Egiptian Helmet (M)
45501	Egiptian Helmet (F)
45502	Anubis Head (M)
45503	Anubis Head (F)
40600	Egiptian Sword
40601	Egiptian Sabre
40602	Egiptian Dagger
40603	Egiptian Bow
40604	Egiptian Spear
40605	Egiptian Bell
40606	Egiptian Fan
40610	Anubis Sword
40611	Anubis Sabre
40612	Anubis Dagger
40613	Anubis Bow
40614	Anubis Spear
40615	Anubis Bell
40616	Anubis Fan
86065	Imperium G. Wings
31125	Diamond Fragment
31126	Diamond Gem
31127	Sands of Time
31128	Fiery Scale
31129	Ancestral Shard
51115	Sung Mahi Chest
51116	Cofre de Meley
51117	Ancient Dragon Chest
25170	Meley Dungeon Key
25171	Ticket Dungeon 2
25172	Ticket Dungeon 3
31130	Item de mazmorra1
31131	Item de mazmorra2
31132	Item de mazmorra3
31133	Item de mazmorra4
31134	Item de mazmorra5
14300	Dragon Bracelet+0
14301	Dragon Bracelet+1
14302	Dragon Bracelet+2
14303	Dragon Bracelet+3
14304	Dragon Bracelet+4
14305	Dragon Bracelet+5
14306	Dragon Bracelet+6
14307	Dragon Bracelet+7
14308	Dragon Bracelet+8
14309	Dragon Bracelet+9
16300	Dragon Necklace+0
16301	Dragon Necklace+1
16302	Dragon Necklace+2
16303	Dragon Necklace+3
16304	Dragon Necklace+4
16305	Dragon Necklace+5
16306	Dragon Necklace+6
16307	Dragon Necklace+7
16308	Dragon Necklace+8
16309	Dragon Necklace+9
17300	Dragon Earrings+0
17301	Dragon Earrings+1
17302	Dragon Earrings+2
17303	Dragon Earrings+3
17304	Dragon Earrings+4
17305	Dragon Earrings+5
17306	Dragon Earrings+6
17307	Dragon Earrings+7
17308	Dragon Earrings+8
17309	Dragon Earrings+9
19300	Dragon Ring+0
19301	Dragon Ring+1
19302	Dragon Ring+2
19303	Dragon Ring+3
19304	Dragon Ring+4
19305	Dragon Ring+5
19306	Dragon Ring+6
19307	Dragon Ring+7
19308	Dragon Ring+8
19309	Dragon Ring+9
86066	Demonic Wings
34094	Demonic Armor (M)
34095	Demonic Armor (F)
45504	Demonic Horns (M)
45505	Demonic Horns (F)
40620	Demonic Edge
40621	Demonic Sword
40622	Demonic Dagger
40623	Demonic Bow
40624	Demonic Spear
40625	Demonic Bell
40626	Demonic Fan
33001	Talisman (Rat)
33002	Talisman (Ox)
33003	Talisman (Tiger)
33004	Talisman (Rabbit)
33005	Talisman (Dragon)
33006	Talisman (Snake)
33007	Talisman (Horse)
33008	Talisman (Sheep)
33009	Talisman (Monkey)
33010	Talisman (Chicken)
33011	Talisman (Dog)
33012	Talisman (Pig)
33013	Talisman (Jia)
33014	Talisman (Yi)
33015	Talisman (Bing)
33016	Talisman (Ding)
33017	Talisman (Mu)
33018	Talisman (Gee)
33019	Talisman (Geng)
33020	Talisman (Xin)
33021	Talisman (Ren)
33022	Talisman (Gui)
33023	Zodiac
33024	10 celestrial stems
33025	Zodiac Pergament
33026	Yellow Case
33027	Green Case
33028	Cofre del Zodiaco
33029	Red Zodiac Case
33030	Blue Zodiac Case
33031	Pendant Gemstone
33032	Resurrection Stone
33033	12 Zodiac temple clear box
33034	Animasphere(12)
33035	Animasphere(24)
33036	Animasphere(36)
33037	Animasphere(48)
33038	Animasphere(60)
86067	Thunder Wings
34096	Atlantean Costume (M)
34097	Atlantean Costume (F)
45510	Atlantean Helmet (M)
45511	Atlantean Helmet (F)
40630	Atlantean Saber
40631	Atlantean Sword
40632	Atlantean Dagger
40633	Atlantean Bow
40634	Atlantean Spear
40635	Atlantean Bell
40636	Atlantean Fan
96001	Cofre talismán de fuego
96002	Cofre talismán de hielo
96003	Cofre talismán de tierra
96004	Cofre talismán de oscuridad
96005	Cofre talismán de viento
96006	Cofre talismán de relámpago
39063	Solana Market Timer
39064	Solana Market Expansion
30400	Solana Crystal
30401	Piece of Glimmerstone
30402	Gaya bag (x1)
30403	Gaya bag (x5)
30404	Gaya bag (x10)
30405	Gaya bag (x15)
30406	Gaya bag (x25)
30407	Gaya bag (x50)
30408	Gaya bag (x100)
86068	Assassin Thorn Wings
34098	Assasin Costume (M)
34099	Assasin Costume (F)
45512	Assasin Helmet (M)
45513	Assasin Helmet (F)
40640	Assassin Saber
40641	Assassin Sword
40642	Assassin Dagger
40643	Assassin Bow
40644	Assassin Lance
40645	Assassin Bell
40646	Assassin Fan
50928	Golden King's Loot
50929	Silver King's Loot
50930	Bronze King's Loot
79603	King Card
79604	King Deck
30623	Book of Truth
20570	Brave Cape(1-Day)
20571	Brave Cape(3-Day)
20572	Brave Cape(7-Day)
20573	Brave Cape(14-Day)
20574	Brave Cape(30-Day)
20575	Brave Cape(Infinite)
71999	Shaman Seal
30627	Fruit of the Gods
30629	Elixir of the Gods
30626	Kyanite
300	Zodiac Blade+0
301	Zodiac Blade+1
302	Zodiac Blade+2
303	Zodiac Blade+3
304	Zodiac Blade+4
305	Zodiac Blade+5
306	Zodiac Blade+6
307	Zodiac Blade+7
308	Zodiac Blade+8
309	Zodiac Blade+9
310	Zodiac Sword+0
311	Zodiac Sword+1
312	Zodiac Sword+2
313	Zodiac Sword+3
314	Zodiac Sword+4
315	Zodiac Sword+5
316	Zodiac Sword+6
317	Zodiac Sword+7
318	Zodiac Sword+8
319	Zodiac Sword+9
1180	Zodiac Dagger+0
1181	Zodiac Dagger+1
1182	Zodiac Dagger+2
1183	Zodiac Dagger+3
1184	Zodiac Dagger+4
1185	Zodiac Dagger+5
1186	Zodiac Dagger+6
1187	Zodiac Dagger+7
1188	Zodiac Dagger+8
1189	Zodiac Dagger+9
2200	Zodiac Bow+0
2201	Zodiac Bow+1
2202	Zodiac Bow+2
2203	Zodiac Bow+3
2204	Zodiac Bow+4
2205	Zodiac Bow+5
2206	Zodiac Bow+6
2207	Zodiac Bow+7
2208	Zodiac Bow+8
2209	Zodiac Bow+9
3220	Zodiac Glaive+0
3221	Zodiac Glaive+1
3222	Zodiac Glaive+2
3223	Zodiac Glaive+3
3224	Zodiac Glaive+4
3225	Zodiac Glaive+5
3226	Zodiac Glaive+6
3227	Zodiac Glaive+7
3228	Zodiac Glaive+8
3229	Zodiac Glaive+9
5160	Zodiac Bell+0
5161	Zodiac Bell+1
5162	Zodiac Bell+2
5163	Zodiac Bell+3
5164	Zodiac Bell+4
5165	Zodiac Bell+5
5166	Zodiac Bell+6
5167	Zodiac Bell+7
5168	Zodiac Bell+8
5169	Zodiac Bell+9
7300	Zodiac Fan+0
7301	Zodiac Fan+1
7302	Zodiac Fan+2
7303	Zodiac Fan+3
7304	Zodiac Fan+4
7305	Zodiac Fan+5
7306	Zodiac Fan+6
7307	Zodiac Fan+7
7308	Zodiac Fan+8
7309	Zodiac Fan+9
80099	Shaman Seal (7Days)
61025	Buffi(7 Day)
61026	Buffi(Infinite)
61030	Nickname Scroll (Buffi)
61031	Soul Stone (Buffi)
61035	Libro de bendición de Buffi
61036	Libro de ayuda del dragón Buffi
61037	Libro de velocidad Buffi
61038	Libro de ataque fuerte Buffi
50261	Experience ring
50262	Thief gloves (30M)
40724	Ring of Will Power
40725	Ring of Deadly Power
40726	Ring of Will Power
40727	Ring of Deadly Power
360	Serpent Sword+0
361	Serpent Sword+1
362	Serpent Sword+2
363	Serpent Sword+3
364	Serpent Sword+4
365	Serpent Sword+5
366	Serpent Sword+6
367	Serpent Sword+7
368	Serpent Sword+8
369	Serpent Sword+9
370	Serpent Sword+10
371	Serpent Sword+11
372	Serpent Sword+12
373	Serpent Sword+13
374	Serpent Sword+14
375	Serpent Sword+15
376	Serpent Sword (craft)
380	Serpent Blade+0
381	Serpent Blade+1
382	Serpent Blade+2
383	Serpent Blade+3
384	Serpent Blade+4
385	Serpent Blade+5
386	Serpent Blade+6
387	Serpent Blade+7
388	Serpent Blade+8
389	Serpent Blade+9
390	Serpent Blade+10
391	Serpent Blade+11
392	Serpent Blade+12
393	Serpent Blade+13
394	Serpent Blade+14
395	Serpent Blade+15
396	Serpent Blade (craft)
1210	Serpent Dagger+0
1211	Serpent Dagger+1
1212	Serpent Dagger+2
1213	Serpent Dagger+3
1214	Serpent Dagger+4
1215	Serpent Dagger+5
1216	Serpent Dagger+6
1217	Serpent Dagger+7
1218	Serpent Dagger+8
1219	Serpent Dagger+9
1220	Serpent Dagger+10
1221	Serpent Dagger+11
1222	Serpent Dagger+12
1223	Serpent Dagger+13
1224	Serpent Dagger+14
1225	Serpent Dagger+15
1226	Serpent Dagger (craft)
2230	Serpent Bow+0
2231	Serpent Bow+1
2232	Serpent Bow+2
2233	Serpent Bow+3
2234	Serpent Bow+4
2235	Serpent Bow+5
2236	Serpent Bow+6
2237	Serpent Bow+7
2238	Serpent Bow+8
2239	Serpent Bow+9
2240	Serpent Bow+10
2241	Serpent Bow+11
2242	Serpent Bow+12
2243	Serpent Bow+13
2244	Serpent Bow+14
2245	Serpent Bow+15
2246	Serpent Bow (craft)
3250	Serpent Greatsword+0
3251	Serpent Greatsword+1
3252	Serpent Greatsword+2
3253	Serpent Greatsword+3
3254	Serpent Greatsword+4
3255	Serpent Greatsword+5
3256	Serpent Greatsword+6
3257	Serpent Greatsword+7
3258	Serpent Greatsword+8
3259	Serpent Greatsword+9
3260	Serpent Greatsword+10
3261	Serpent Greatsword+11
3262	Serpent Greatsword+12
3263	Serpent Greatsword+13
3264	Serpent Greatsword+14
3265	Serpent Greatsword+15
3266	Serpent Greatsw. (craft)
5200	Serpent Bell+0
5201	Serpent Bell+1
5202	Serpent Bell+2
5203	Serpent Bell+3
5204	Serpent Bell+4
5205	Serpent Bell+5
5206	Serpent Bell+6
5207	Serpent Bell+7
5208	Serpent Bell+8
5209	Serpent Bell+9
5210	Serpent Bell+10
5211	Serpent Bell+11
5212	Serpent Bell+12
5213	Serpent Bell+13
5214	Serpent Bell+14
5215	Serpent Bell+15
5216	Serpent Bell (craft)
7330	Serpent Fan+0
7331	Serpent Fan+1
7332	Serpent Fan+2
7333	Serpent Fan+3
7334	Serpent Fan+4
7335	Serpent Fan+5
7336	Serpent Fan+6
7337	Serpent Fan+7
7338	Serpent Fan+8
7339	Serpent Fan+9
7340	Serpent Fan+10
7341	Serpent Fan+11
7342	Serpent Fan+12
7343	Serpent Fan+13
7344	Serpent Fan+14
7345	Serpent Fan+15
7346	Serpent Fan (craft)
21310	Serpent Jacket+0
21311	Serpent Jacket+1
21312	Serpent Jacket+2
21313	Serpent Jacket+3
21314	Serpent Jacket+4
21315	Serpent Jacket+5
21316	Serpent Jacket+6
21317	Serpent Jacket+7
